ID_MOEDA;DATA_REF;VL_COTACAO
SBD;2020-05-01;3,640505612
PHP;2020-10-02;4,751847386
MRU;2020-06-10;7,016520798
AWG;2020-06-10;6,830148041
GBP;2020-07-14;6,412985623
MGA;2020-03-26;2,989498556
SZL;2020-03-30;6,810022831
CRC;2020-06-29;6,945034683
UYU;2020-03-12;3,839266419
SGD;2020-04-23;1,240949273
EUR;2020-02-19;7,92762059
BOB;2020-03-03;1,42349726
JPY;2020-01-22;4,40634048
AWG;2020-04-29;7,413867176
SBD;2020-08-24;6,124023318
WST;2020-09-18;6,12166971
MZN;2020-08-06;2,727828681
ARS;2020-01-10;2,268981814
GEL;2020-01-02;1,772962451
MXN;2020-08-03;6,044500887
KES;2020-09-14;7,516583979
USD;2020-07-13;2,576084971
VES;2020-08-03;5,153239667
MRO;2020-09-23;3,166960061
MGB;2020-02-17;1,173030496
MUR;2020-06-17;7,87467128
IRR;2020-09-08;5,945063114
SZL;2020-10-28;5,887688637
XOF;2020-04-13;3,064467728
LBP;2020-01-13;3,744583845
MRU;2020-08-03;7,570501268
BYN;2020-08-07;6,983222306
HTG;2020-07-21;2,17562145
DJF;2020-08-19;7,256590128
IRR;2020-05-13;5,248136282
GIP;2020-09-04;3,433069289
MZN;2020-01-08;4,574569464
MRU;2020-10-27;2,003843069
ARS;2020-07-24;1,438140035
CRC;2020-01-13;1,230127513
PGK;2020-02-05;3,754709661
COP;2020-03-10;1,270781815
USD;2020-03-12;1,672540843
THB;2020-05-01;2,3736884
DJF;2020-07-13;7,608176529
COP;2020-09-03;5,140481949
VES;2020-02-14;1,749355435
XPF;2020-05-05;2,505633593
KMF;2020-02-11;7,756579041
VES;2020-01-07;2,49714458
VES;2020-05-27;3,645761907
MGB;2020-04-20;3,444327056
LSL;2020-04-20;5,860728323
SGD;2020-08-19;3,795769095
ZWL;2020-09-14;5,655059814
HTG;2020-02-24;6,429606497
MRO;2020-10-08;7,279100657
KMF;2020-03-16;6,22881043
NOK;2020-02-11;6,812940955
HTG;2020-02-10;1,253996551
USD;2020-01-22;2,535182416
XAF;2020-01-09;4,086425364
ZWL;2020-05-20;1,460864604
OMR;2020-08-21;4,180911005
IRR;2020-05-08;6,036832154
SAR;2020-04-17;1,429731131
SBD;2020-08-05;3,683599055
WST;2020-05-13;5,214487731
AFN;2020-04-24;2,293268919
ARS;2020-03-12;7,345631719
HTG;2020-09-22;2,000655413
ARS;2020-04-22;5,699301898
SAR;2020-03-06;6,841708302
ILS;2020-06-03;3,830889225
TRY;2020-04-09;2,346431851
USD;2020-08-13;5,111884415
CRC;2020-10-12;4,445745587
CAD;2020-07-07;6,851985991
UGX;2020-01-27;4,485363901
NOK;2020-03-05;2,780156314
CUP;2020-03-19;6,242118478
PHP;2020-08-21;1,376634121
ZAR;2020-01-31;2,395801306
NOK;2020-09-30;2,977598667
CLP;2020-02-04;5,188520014
MMK;2020-07-07;3,250901818
CDF;2020-07-07;3,13161087
SOS;2020-01-23;4,458425701
GIP;2020-07-27;6,274650097
BOB;2020-04-08;6,949382246
PHP;2020-05-14;1,434443772
ALL;2020-08-20;2,11431998
CZK;2020-08-04;7,954237103
CAD;2020-04-07;6,061158895
MRO;2020-06-24;4,067353249
KES;2020-02-06;1,483689308
MRU;2020-10-09;2,102692127
SLL;2020-10-07;2,399891853
SSP;2020-06-17;5,489307523
AWG;2020-02-18;4,387948036
SGD;2020-04-24;3,516399801
COP;2020-03-13;7,890479803
IRR;2020-01-28;5,955997944
XAF;2020-01-02;3,067834377
ALL;2020-02-18;7,295151174
SSP;2020-08-04;2,499123096
ARS;2020-03-16;3,96306181
SOS;2020-09-09;7,238991678
UYU;2020-08-24;6,848193347
MGA;2020-02-17;7,907469928
SLL;2020-08-21;6,436339796
GEL;2020-08-11;4,116770267
CDF;2020-09-24;5,601344883
CAD;2020-01-20;6,314839602
BYN;2020-09-17;2,53117907
THB;2020-08-03;3,775336802
THB;2020-10-09;2,574237466
MGB;2020-01-14;7,843453526
DZD;2020-05-18;6,14337039
CUP;2020-07-08;3,149127543
KMF;2020-08-31;6,712236047
XDR;2020-02-12;3,652549446
MRU;2020-09-11;6,040130377
ARS;2020-02-03;2,392569423
TRY;2020-08-04;4,389080822
SLL;2020-08-03;2,222272217
KES;2020-06-12;5,09499234
BYN;2020-07-10;3,56666714
SOS;2020-04-22;5,359407604
XOF;2020-05-29;5,691304386
MXN;2020-04-06;3,526856899
EUR;2020-01-30;1,68833977
ARS;2020-07-10;4,695690393
VUV;2020-07-31;7,130812466
MXN;2020-10-29;4,11253953
SOS;2020-10-21;5,110016882
CZK;2020-06-30;7,975853503
MXN;2020-08-06;2,390445709
THB;2020-10-19;5,709041357
SAR;2020-04-03;6,738016009
XAF;2020-10-26;6,434702158
MZN;2020-10-07;5,85685724
AWG;2020-07-14;3,194066823
WST;2020-06-05;4,979435205
CAD;2020-07-29;6,071120322
MGA;2020-04-30;2,60722971
XAU;2020-06-22;5,937408984
AFN;2020-02-25;4,176245511
MGB;2020-06-02;6,132815242
ZWL;2020-08-19;1,55315268
VUV;2020-08-12;6,777550042
MRU;2020-03-12;6,02261287
GEL;2020-04-03;2,520033121
ANG;2020-04-23;7,903233349
LSL;2020-03-26;3,986612082
AFN;2020-04-28;3,634618878
MUR;2020-07-01;4,129482925
SBD;2020-06-23;2,394186616
MGB;2020-06-22;4,00991869
CLP;2020-05-25;6,403526545
IRR;2020-07-13;2,046880186
TRY;2020-06-18;5,883346081
NOK;2020-01-14;5,67895472
VES;2020-04-16;5,46781671
TRY;2020-06-12;3,48328948
DZD;2020-02-06;2,481387377
NOK;2020-09-03;3,324001372
XPF;2020-01-28;3,600672841
COP;2020-10-29;7,443328381
MXN;2020-03-19;6,459442377
EGP;2020-06-01;3,066253483
RON;2020-07-20;1,15591687
CZK;2020-05-28;4,426873326
VUV;2020-05-13;3,67843914
SLL;2020-06-18;7,406836808
SBD;2020-09-16;1,107010543
JPY;2020-05-25;3,502004027
ISK;2020-04-02;7,59209764
ALL;2020-01-24;7,238489747
CAD;2020-03-02;7,50638473
FJD;2020-02-10;6,061010778
XAU;2020-09-14;4,188909352
ZAR;2020-09-07;3,071155548
UGX;2020-07-20;4,059864759
UYU;2020-09-21;5,114550531
MXN;2020-09-21;4,782289505
ALL;2020-08-31;4,596745372
HTG;2020-01-24;2,8630867
VES;2020-02-26;4,68299067
SGD;2020-04-01;6,641546845
MXN;2020-01-27;3,233701825
NOK;2020-05-01;4,777728319
TTD;2020-06-02;2,728808343
WST;2020-02-12;6,453396678
TTD;2020-09-03;1,710985065
SZL;2020-04-06;5,520763934
HTG;2020-07-17;2,353041232
VUV;2020-07-27;4,739307463
SSP;2020-05-27;6,591840684
MMK;2020-03-05;6,470431447
SBD;2020-10-14;6,749611318
XDR;2020-08-06;7,573726475
RON;2020-01-24;7,114491999
CRC;2020-08-20;1,27680999
GEL;2020-05-28;3,020602405
MUR;2020-06-23;4,768133223
SAR;2020-04-13;7,509361267
TTD;2020-04-23;3,300779045
MZN;2020-07-21;2,332734525
LSL;2020-10-29;3,627577245
PHP;2020-05-06;5,128163993
XPF;2020-09-04;3,227689505
CDF;2020-03-30;2,753909886
COP;2020-10-22;2,02441138
SOS;2020-05-19;4,844025731
MMK;2020-06-08;7,213391125
AWG;2020-01-08;5,784984767
HTG;2020-01-13;5,308413446
XPF;2020-07-01;5,717867911
PGK;2020-01-09;2,36425519
EGP;2020-03-03;2,493610203
OMR;2020-03-06;5,040626943
MZN;2020-05-19;6,150369048
ZWL;2020-07-31;4,629897416
ANG;2020-05-13;4,957270563
RON;2020-03-02;1,174667299
BOB;2020-10-08;2,756065726
ALL;2020-09-30;6,62484169
WST;2020-05-26;7,706196547
AFN;2020-03-03;5,957913041
XOF;2020-04-27;6,623051345
MXN;2020-10-21;7,876237988
NOK;2020-03-16;4,221276164
PEN;2020-08-06;5,842517793
MRO;2020-06-19;5,679839671
SSP;2020-10-26;4,694051921
KES;2020-03-27;6,461842299
MGB;2020-05-13;5,321899652
NOK;2020-04-23;1,389273763
XOF;2020-08-12;2,613117695
PGK;2020-02-11;2,60446471
NIO;2020-06-29;3,894439578
MUR;2020-01-07;1,863891184
MUR;2020-05-26;1,741520226
AFN;2020-01-23;7,891470313
DJF;2020-03-25;5,772888362
CZK;2020-05-20;6,50100708
NIO;2020-10-06;5,940100968
FJD;2020-07-13;3,748246729
USD;2020-07-20;5,21129173
GBP;2020-04-15;4,177500546
RON;2020-01-08;3,213963807
KMF;2020-03-19;3,062708676
TTD;2020-10-08;5,81336993
FJD;2020-08-24;6,613705337
MMK;2020-09-14;1,040528715
PHP;2020-06-04;6,764798164
XDR;2020-10-27;5,542135417
CLP;2020-04-10;4,93622452
OMR;2020-08-19;7,158207953
CVE;2020-10-14;7,125643373
USD;2020-06-03;6,12706244
ZWL;2020-01-27;1,008256614
CDF;2020-04-22;7,168793559
BYN;2020-10-30;6,874466479
EUR;2020-06-12;7,602266848
MMK;2020-09-16;5,779756844
BOB;2020-09-16;5,342713714
DJF;2020-06-11;5,026205719
CVE;2020-10-08;7,301306605
KMF;2020-09-30;5,446678877
MZN;2020-04-29;2,316767454
ARS;2020-05-21;4,34434557
XDR;2020-05-05;3,112096906
AFN;2020-01-24;2,194475353
ZAR;2020-04-03;7,541172326
CRC;2020-10-01;2,627400815
ZAR;2020-07-27;2,621943831
ISK;2020-04-17;6,42663914
CDF;2020-09-23;2,660835743
ALL;2020-03-17;4,886753261
PEN;2020-01-13;7,837047756
GIP;2020-03-04;3,649874985
RON;2020-01-15;6,738167882
MGB;2020-01-24;5,318379045
XPF;2020-01-09;4,803609669
ARS;2020-08-13;2,464167356
ZAR;2020-09-10;3,822930515
SBD;2020-07-28;2,788309038
JPY;2020-01-31;5,32321769
SGD;2020-01-08;3,552812934
CUP;2020-01-27;7,727787495
SGD;2020-04-17;1,313966632
RON;2020-07-09;3,144162893
ZAR;2020-05-01;1,288000166
IRR;2020-01-20;5,177469611
SBD;2020-10-13;4,219201684
UGX;2020-01-17;7,540237725
THB;2020-04-20;5,09297502
XDR;2020-10-19;2,741054118
XPF;2020-09-18;4,394085526
CRC;2020-04-14;6,650158942
AFN;2020-05-22;4,450603008
VUV;2020-07-07;7,157774866
SZL;2020-08-11;4,822407246
RON;2020-10-19;2,273812532
SBD;2020-04-14;5,764032602
EUR;2020-10-14;2,455416739
NOK;2020-06-22;1,810893059
MGA;2020-02-10;2,89683497
MGB;2020-07-20;5,737683535
VES;2020-06-08;4,939933717
OMR;2020-06-23;4,309720278
PHP;2020-05-20;1,000330031
PEN;2020-02-13;2,621279597
ARS;2020-10-05;4,01000005
NIO;2020-07-13;3,065509558
BYN;2020-09-11;2,294015765
XOF;2020-09-30;1,655641258
USD;2020-06-29;2,791683197
MXN;2020-04-28;5,663574696
AFN;2020-01-22;2,596292794
SBD;2020-06-18;4,622898757
SOS;2020-03-18;3,577129245
CDF;2020-08-12;4,181201816
CLP;2020-06-15;3,377476394
HTG;2020-03-25;4,230793655
XPF;2020-05-11;3,70689106
ALL;2020-01-13;1,353181899
VES;2020-07-20;7,030387938
KES;2020-06-05;2,873540044
PEN;2020-07-30;1,847907424
XDR;2020-10-22;3,434094429
DJF;2020-01-23;5,804172456
ISK;2020-02-21;4,491771758
OMR;2020-04-20;6,993751168
CRC;2020-07-08;3,093710303
XOF;2020-10-15;4,164157033
CZK;2020-05-15;1,840319216
UGX;2020-02-11;5,409938216
XOF;2020-07-17;3,493353963
AFN;2020-04-21;1,582144082
CZK;2020-07-10;1,472650588
WST;2020-01-10;7,117124736
MZN;2020-03-16;4,234768629
CRC;2020-03-03;7,698414743
SOS;2020-10-14;2,12466526
CLP;2020-01-02;4,872644544
XPF;2020-04-22;2,626521289
MRO;2020-09-16;4,312136889
NOK;2020-06-12;4,507984996
MRO;2020-05-14;5,438114345
CVE;2020-04-23;5,610857368
SSP;2020-06-02;7,386686981
ZAR;2020-09-24;2,431741297
EGP;2020-05-25;2,546305418
CDF;2020-09-01;6,85761404
CVE;2020-05-04;1,291366398
SGD;2020-03-05;6,791619956
CAD;2020-01-03;7,515904725
MGB;2020-06-18;3,183954358
MMK;2020-03-12;5,571865737
SBD;2020-03-02;4,053680956
SGD;2020-02-18;7,757518232
MZN;2020-03-27;3,932877123
UGX;2020-06-19;6,934582174
SSP;2020-10-27;4,162523985
EUR;2020-07-02;6,385355651
SZL;2020-04-30;3,310807645
AWG;2020-04-08;7,487072706
FJD;2020-10-09;6,732694209
MXN;2020-09-03;6,489907026
ARS;2020-09-23;5,910641015
ILS;2020-01-27;4,513082743
WST;2020-10-14;2,211200535
IRR;2020-02-06;5,470756948
EUR;2020-01-14;1,150772393
ALL;2020-03-26;3,032230258
SAR;2020-06-01;7,943331897
MUR;2020-07-22;6,722207904
CZK;2020-05-13;7,073028266
CLP;2020-05-07;1,414034843
JPY;2020-07-21;5,853928268
XDR;2020-03-05;3,215990722
GIP;2020-05-13;4,535343349
VUV;2020-09-25;7,535978615
UYU;2020-03-04;6,989659786
MRO;2020-07-31;6,138086975
MRO;2020-03-02;6,03108561
THB;2020-09-18;2,54679817
GIP;2020-07-02;2,651610315
MZN;2020-10-06;6,846701741
CUP;2020-09-15;7,882796884
MXN;2020-10-14;4,447710335
UYU;2020-10-16;3,724255443
XDR;2020-09-24;5,369083643
MGA;2020-06-22;1,96798569
CAD;2020-02-21;4,481723547
MRU;2020-01-21;1,654886484
PEN;2020-06-03;2,759490788
UYU;2020-10-06;5,028527617
ISK;2020-06-24;5,349758685
GIP;2020-10-09;7,113366723
CVE;2020-08-18;1,643589079
MMK;2020-07-16;2,428947508
CUP;2020-06-12;2,02438134
XAF;2020-08-06;3,654889286
DZD;2020-06-29;1,665439963
AWG;2020-09-03;5,062772393
AFN;2020-06-15;7,974161625
VUV;2020-05-06;6,37699765
IRR;2020-10-23;5,937694371
FJD;2020-02-19;6,530406117
ARS;2020-10-27;2,572563946
SSP;2020-05-21;2,311761081
CAD;2020-07-02;1,162351012
GBP;2020-07-30;4,899184287
AFN;2020-10-30;4,626430213
XPF;2020-03-11;2,976810515
CRC;2020-08-24;7,408973873
TTD;2020-06-05;1,343953967
SZL;2020-04-29;6,630118012
CAD;2020-07-10;7,163054943
AFN;2020-01-31;6,251572132
LBP;2020-01-07;4,169932365
GIP;2020-02-14;7,550091505
SAR;2020-04-10;1,855213583
CZK;2020-02-05;6,291859686
DZD;2020-03-05;4,176387787
XAF;2020-08-11;5,059250951
XOF;2020-09-08;4,694555938
KMF;2020-01-03;3,416732967
ILS;2020-07-08;1,166513741
LSL;2020-01-14;2,681326866
PHP;2020-10-19;6,071579278
SGD;2020-01-22;4,046182871
ILS;2020-09-11;5,081014633
PGK;2020-06-01;7,804151893
VUV;2020-08-21;4,922049046
EUR;2020-06-24;7,261234343
MZN;2020-05-01;6,471105695
PHP;2020-05-07;7,976886988
MMK;2020-09-28;7,263332188
XDR;2020-03-24;4,393171787
EUR;2020-05-18;6,232951045
SSP;2020-08-25;4,596521318
CUP;2020-03-10;6,221024454
VUV;2020-04-20;4,836136281
UYU;2020-09-15;6,571638286
WST;2020-05-06;2,358468175
LSL;2020-03-11;1,262954533
PGK;2020-08-24;3,43615973
CUP;2020-06-16;4,226715624
MRU;2020-03-13;6,054892898
FJD;2020-01-28;4,433475614
ZAR;2020-08-14;3,136250496
PHP;2020-03-17;4,436644495
UYU;2020-09-29;1,917944491
XAU;2020-09-24;1,599654496
SBD;2020-06-26;4,957414925
THB;2020-02-05;7,499801219
CVE;2020-07-13;4,852436721
MZN;2020-09-25;1,724062383
EUR;2020-08-24;6,535260201
ANG;2020-04-17;5,039835036
ANG;2020-07-27;4,220839739
MGB;2020-10-23;7,457378685
XPF;2020-01-15;7,014095843
DZD;2020-07-30;3,509381115
FJD;2020-06-18;5,591905832
NIO;2020-04-22;6,824580073
GIP;2020-10-02;2,607017338
XOF;2020-01-14;2,706301987
CLP;2020-08-13;5,503753781
XPF;2020-09-23;6,071472466
COP;2020-07-21;2,044536591
PEN;2020-10-19;6,963399589
WST;2020-03-30;5,038716018
ZAR;2020-03-11;4,581417084
VES;2020-08-25;5,918631017
MMK;2020-10-28;4,367881238
LBP;2020-02-18;7,080381989
PHP;2020-10-16;6,782248497
COP;2020-06-11;5,965121984
MGA;2020-03-27;6,239318848
MMK;2020-01-22;2,447072923
CRC;2020-04-15;2,916151166
HTG;2020-08-19;7,450943708
SSP;2020-06-03;6,881982088
SGD;2020-01-17;1,672042668
SAR;2020-05-14;6,481030405
TTD;2020-09-11;6,53817749
ZWL;2020-04-01;1,826401591
WST;2020-07-28;4,543259919
TTD;2020-04-14;1,466320753
SBD;2020-10-20;7,902436435
KMF;2020-01-24;1,811404586
SGD;2020-10-29;1,100826323
SBD;2020-07-01;7,711737394
MRU;2020-07-15;6,969877124
MMK;2020-09-04;7,353661358
PEN;2020-07-10;1,112801313
COP;2020-01-31;7,746014714
CAD;2020-04-22;2,543673933
UYU;2020-10-01;6,244125783
PGK;2020-05-11;6,894362628
ALL;2020-09-11;2,573482692
CVE;2020-04-30;1,34314245
ALL;2020-07-24;6,646237373
ISK;2020-06-26;6,751547277
CDF;2020-01-21;1,09132719
NIO;2020-10-22;7,415793955
JPY;2020-09-14;2,127479911
TTD;2020-05-29;4,833668768
SOS;2020-08-17;5,292660832
XOF;2020-01-22;4,212226808
CUP;2020-04-23;4,464575708
CAD;2020-03-13;1,097067058
MUR;2020-09-18;1,497997046
XAF;2020-03-17;4,730492175
VUV;2020-01-21;5,73856014
LBP;2020-07-28;5,814650834
UYU;2020-02-26;7,148280323
SBD;2020-05-19;6,427790701
EGP;2020-08-27;1,56270647
ZWL;2020-09-15;2,665059388
AWG;2020-10-20;2,946520269
MXN;2020-05-06;4,58612597
UGX;2020-03-30;1,577798605
ZWL;2020-07-16;4,116245389
PHP;2020-01-22;7,863314629
NOK;2020-08-05;6,579079628
VUV;2020-08-05;5,86740613
ZWL;2020-06-22;4,904229879
MZN;2020-05-06;7,109603703
ANG;2020-08-26;2,678861022
AFN;2020-03-24;2,212357104
XAU;2020-08-19;5,043821275
SZL;2020-06-15;4,601050794
ZAR;2020-05-06;3,404344082
COP;2020-08-14;2,292290092
SOS;2020-06-05;3,522422969
VES;2020-03-17;3,614897966
ALL;2020-01-14;2,093215108
ANG;2020-08-14;3,70852077
WST;2020-09-29;5,238951325
ARS;2020-08-04;5,441409647
SAR;2020-08-05;3,458832145
GIP;2020-08-04;3,030796647
CZK;2020-06-01;3,670798779
ILS;2020-04-27;3,186277926
SAR;2020-01-28;7,626774669
IRR;2020-05-20;1,73912698
COP;2020-06-30;7,08405906
SAR;2020-09-08;7,214762568
RON;2020-02-28;4,469931722
OMR;2020-10-06;1,171776712
OMR;2020-04-17;3,004337847
NOK;2020-02-20;2,775966465
SAR;2020-03-24;3,33254087
XOF;2020-04-21;3,854114473
LBP;2020-08-18;3,56897068
KES;2020-05-05;1,189130247
CVE;2020-04-16;3,67474705
MGB;2020-10-30;1,34128201
MGA;2020-01-08;4,359373033
JPY;2020-10-16;3,082384944
NOK;2020-01-13;5,939999163
KMF;2020-05-04;1,937409222
ZAR;2020-02-05;5,273559511
XAU;2020-10-16;4,22297889
UGX;2020-05-18;3,754672945
MZN;2020-03-10;4,034201622
ISK;2020-01-13;2,724595547
MGA;2020-02-14;2,612464309
SGD;2020-08-14;7,425815046
LSL;2020-04-06;5,926573455
FJD;2020-07-29;5,47988683
MUR;2020-02-17;7,433632731
SBD;2020-09-09;2,557044148
KES;2020-04-15;4,116160691
SZL;2020-09-24;4,614458561
CAD;2020-03-09;4,84571594
ZAR;2020-05-25;5,913506567
TTD;2020-08-27;4,534302771
SZL;2020-06-16;3,24352932
KMF;2020-07-20;4,307912827
THB;2020-08-06;2,168618202
DJF;2020-08-07;7,59120059
DJF;2020-01-06;7,526111484
LSL;2020-08-04;7,431590378
USD;2020-06-08;3,783048928
MRU;2020-06-01;3,599960208
KMF;2020-06-11;2,666576445
XAU;2020-03-30;5,921408951
EUR;2020-03-16;2,090231478
USD;2020-10-02;2,599071562
BOB;2020-10-13;1,549227774
PHP;2020-01-07;4,178627074
UYU;2020-06-02;3,866731167
THB;2020-06-09;4,381718755
ISK;2020-07-22;4,396974862
MMK;2020-09-07;3,172587276
XDR;2020-03-30;3,30158639
JPY;2020-08-18;1,122993886
GIP;2020-04-03;7,095904291
XDR;2020-08-17;6,571395874
XDR;2020-05-25;2,373544455
AWG;2020-06-29;2,236305833
ZAR;2020-04-15;5,488431752
ISK;2020-02-03;1,125754297
KES;2020-10-07;4,265277505
ZAR;2020-10-13;4,259174228
GEL;2020-02-21;2,735175729
FJD;2020-01-13;3,456770599
MXN;2020-03-20;5,89668709
NIO;2020-08-25;6,599976718
CAD;2020-09-04;3,948979378
MGA;2020-09-08;2,29943186
MGA;2020-09-07;1,254393339
SGD;2020-03-09;4,092800677
ISK;2020-09-25;4,151166916
SZL;2020-04-23;3,429255366
ILS;2020-03-03;6,610962033
ALL;2020-01-03;7,383203924
MGA;2020-07-01;3,097245932
JPY;2020-02-03;4,769289374
SOS;2020-01-28;1,772947431
MRO;2020-10-06;5,137311816
LSL;2020-04-23;1,025644779
MGB;2020-04-01;5,784738183
EUR;2020-04-06;5,343682528
JPY;2020-02-26;7,46701926
MGA;2020-10-14;3,154448926
XDR;2020-02-25;2,436109304
MRO;2020-06-05;7,996337116
ANG;2020-10-29;2,630284309
USD;2020-05-15;6,544734299
TTD;2020-02-25;5,572595894
DZD;2020-05-07;3,674186289
NIO;2020-01-21;2,891568661
XAU;2020-02-18;1,977754354
ANG;2020-10-06;7,376154363
SLL;2020-06-22;7,413199604
XOF;2020-07-08;2,306078374
NIO;2020-05-01;7,730882943
MGA;2020-04-03;3,494312346
SSP;2020-05-04;3,9166013
MGA;2020-08-07;1,023191869
BYN;2020-08-27;6,928780973
MGB;2020-07-03;6,722348511
BOB;2020-01-02;4,646332622
UGX;2020-09-15;1,880720675
ALL;2020-05-07;4,913597584
XAU;2020-06-19;4,486232996
PGK;2020-06-11;3,165437579
DZD;2020-04-01;3,684963405
XAU;2020-05-28;1,144147158
MGB;2020-04-21;7,607499361
SGD;2020-01-21;5,640872657
XAU;2020-03-25;2,4225384
MRU;2020-08-19;4,705761135
TTD;2020-07-14;2,140162528
XAF;2020-01-08;1,851599932
COP;2020-02-05;6,88725549
MMK;2020-08-25;1,276549637
SLL;2020-02-04;1,165130615
NIO;2020-03-11;2,369515657
CLP;2020-05-29;7,471376419
MRU;2020-04-20;2,251135111
ILS;2020-01-16;4,512940466
ZWL;2020-07-06;3,231361985
UGX;2020-07-08;2,950490236
CAD;2020-01-17;7,69422406
NOK;2020-03-13;1,120634854
MGB;2020-08-25;2,630690694
CAD;2020-06-17;3,19287771
COP;2020-07-20;4,834373891
SBD;2020-03-30;3,36707145
SGD;2020-08-20;7,139782131
AFN;2020-02-28;6,39852643
ANG;2020-10-27;2,195917726
ISK;2020-04-07;2,164842665
ALL;2020-04-06;2,122390091
SZL;2020-03-26;2,890476346
LSL;2020-01-02;4,306167126
ANG;2020-01-30;1,304732859
SOS;2020-07-27;5,558672845
VES;2020-04-03;1,702884495
LBP;2020-04-28;3,398412704
NOK;2020-09-04;3,331147313
BOB;2020-10-14;3,084179044
SGD;2020-09-04;3,208884835
XPF;2020-06-15;1,620646298
BYN;2020-10-15;6,858616233
DZD;2020-01-31;7,735524654
MUR;2020-05-14;6,680842221
CLP;2020-03-30;2,311106443
MMK;2020-04-23;3,44074136
MXN;2020-03-09;1,49150157
THB;2020-02-18;3,800630689
FJD;2020-01-23;1,383976161
VES;2020-02-07;5,529484093
DZD;2020-07-28;7,460899293
ANG;2020-06-02;4,662857115
UGX;2020-02-07;1,816427231
ZWL;2020-05-01;2,444372177
XDR;2020-02-26;6,253307402
PHP;2020-07-24;7,04367137
MXN;2020-05-28;5,695477128
MRO;2020-04-22;6,472603977
COP;2020-02-18;6,297241569
PGK;2020-01-20;6,986427486
LSL;2020-03-16;6,12281251
TRY;2020-06-15;4,424266875
FJD;2020-09-11;5,298801243
UYU;2020-10-13;1,789701402
XOF;2020-09-25;3,77235651
ZWL;2020-03-05;3,14032644
MXN;2020-04-22;6,925551176
ILS;2020-06-29;4,934924006
LBP;2020-02-25;2,785036266
AFN;2020-07-28;4,24705404
BYN;2020-06-16;2,987834632
ZWL;2020-04-30;2,982996404
THB;2020-03-25;7,90531826
UGX;2020-09-18;1,992198944
ALL;2020-04-22;5,673644602
ALL;2020-03-03;4,99423486
SGD;2020-08-05;2,472079754
SOS;2020-08-20;4,549685299
GBP;2020-04-07;4,382889926
DZD;2020-09-09;1,197186589
MGA;2020-01-07;2,993649602
PEN;2020-04-27;3,205493569
RON;2020-08-10;5,361549258
ALL;2020-02-25;2,880365133
HTG;2020-03-13;4,743819416
SOS;2020-09-29;6,01136595
VUV;2020-06-26;7,933930397
ANG;2020-07-06;4,210346758
KMF;2020-04-03;4,54983592
EGP;2020-02-27;2,122247815
SLL;2020-01-30;7,628222048
PHP;2020-10-07;6,928992093
EUR;2020-02-03;2,181589544
SLL;2020-03-10;5,009141743
ALL;2020-06-02;7,72800529
MGA;2020-09-10;2,397238672
MGA;2020-06-24;1,991371572
VES;2020-04-07;1,051261604
PGK;2020-03-04;6,655058086
CAD;2020-09-14;1,910787702
PGK;2020-03-25;4,032296538
CVE;2020-04-02;5,464236438
ANG;2020-07-30;4,542931974
XOF;2020-06-11;7,264714479
CVE;2020-03-11;1,109871089
AFN;2020-09-03;3,974758506
DJF;2020-10-27;5,91768223
MMK;2020-06-25;4,798650861
KMF;2020-09-09;4,084739745
LSL;2020-06-24;2,700414419
SBD;2020-07-15;7,705503106
CUP;2020-02-07;1,727067292
XAF;2020-07-28;3,630445719
VES;2020-08-04;1,34086895
MRU;2020-03-20;2,8106727
PHP;2020-06-08;6,373010993
ARS;2020-10-21;3,722288191
ARS;2020-06-01;1,361530721
MGA;2020-03-30;7,693532288
GEL;2020-03-02;7,36897254
AFN;2020-10-22;4,032315314
JPY;2020-02-19;7,760377526
MGA;2020-04-17;7,792792737
CUP;2020-08-05;4,726601899
UYU;2020-03-27;2,048713505
KES;2020-08-18;7,035058856
XOF;2020-10-14;1,52875334
TRY;2020-01-08;6,228245497
TRY;2020-04-21;7,351356149
CRC;2020-05-01;2,65437448
THB;2020-08-28;7,256111145
WST;2020-04-24;2,746991754
SBD;2020-02-06;3,476483583
OMR;2020-10-08;1,307668507
CVE;2020-02-20;2,737926543
CRC;2020-10-09;7,398106635
ZWL;2020-08-11;1,878381252
XAU;2020-10-21;7,854010344
MRU;2020-10-08;5,811896265
WST;2020-09-28;7,574622691
CUP;2020-07-13;3,955174446
SZL;2020-07-21;7,497242749
AWG;2020-01-27;1,517435074
DZD;2020-06-22;4,839139521
THB;2020-09-25;1,381512403
ISK;2020-09-18;4,360082328
ARS;2020-03-11;6,497558653
SOS;2020-02-25;7,941761851
SAR;2020-01-15;4,711274445
KES;2020-05-18;2,298771381
ILS;2020-01-28;3,382250369
SOS;2020-02-20;7,379735887
TTD;2020-02-20;4,35027945
ALL;2020-01-08;3,599589705
VUV;2020-05-27;7,26645267
VES;2020-08-05;3,610561669
MZN;2020-01-21;1,815665781
GBP;2020-04-01;4,821129262
AFN;2020-01-15;3,446349382
COP;2020-05-19;5,311248958
KMF;2020-02-25;7,278431416
SGD;2020-06-08;7,115596414
XOF;2020-02-17;1,981048405
DZD;2020-10-16;4,40164119
MGB;2020-03-03;3,989018261
MGB;2020-05-22;5,708808124
AWG;2020-10-29;5,034430623
HTG;2020-10-21;7,169675171
CRC;2020-08-31;1,548353672
CZK;2020-07-29;1,377436042
SAR;2020-09-25;7,051283777
SOS;2020-10-29;2,825561225
